image_name,off_formation,off_play,off_play_type,play_res
51295e883156c64561270888020d1feb972fd7a8a3bb57865b7a3a2e6b2ab685.png,LIGHTNING TITE LEFT PISTOL B TRACE,NAKED BOOTLEG,Pass,Sack
cb521ed5175774b86974506c3dfbdac4f6c5b4e7411339b608ab437f10ce63b7.png,KINGS SPLIT LEFT AX,X HASH SCREEN,Pass,Complete
0fbd73675dd57fd4962058725820832f4ae8e6e660666a3f0b98c95ef07f5ee3.png,LIGHTNING PISTOL,DBP,Pass,Incomplete
3fc39e71d1c884491925343f83178e69d482022f77b666a51644dfb25937d196.png,LIGHTNING TITE LEFT PISTOL BANG,DBP,Pass,Complete
806d6e6e7a5a733d971a9246849c68eb3893f03394845fc4788f13dfa5dd5755.png,LIGHTNING TITE RIGHT PISTOL BANG,,Run,Rush
17d9aa8b0794218b5dc97806306d4fa0accd88bfd3cf6b2ffa85bcc461b6285b.png,B KINGS SPLIT RIGHT PISTOL,PA DBP,Pass,Incomplete
a8fb08f58836743a44f1cd044c7c17560509fcb2004f55cba385342f3163ec76.png,,,,
cb3236e13c3a8088aedffb75531b3d7c03a3ad8f2ad0f7a726b61bebb411d42a.png,B KINGS SPLIT RIGHT PISTOL,DBP,Pass,Complete
ffcaff5d7df4e9b38753cf32025cb20d14c8631a17a12a2232efac05c65551ab.png,LIGHTNING TITE LEFT PISTOL BANG,,Run,Rush
11de2a0772bf37261c9282df4477ee46e0992b4199bd10958b4cadb021851095.png,LIGHTNING TITE LEFT PISTOL BANG,,Run,Rush
11159cd7a44e59c457a9557d53c7340a5e360f308b46f650f7a712a1496d3e48.png,LIGHTNING TITE RIGHT GUN WEAK,DBP,Pass,Incomplete
7eabc76e8dcc6d5e927382168c03d23b3736bfd59fe23866d0892320290b692a.png,LIGHTNING TITE LEFT GUN STRONG,,Run,Rush
2773ebafdb1bc3fb6deeafde400c5578b30d6155e7f7f86168f9569192db025e.png,LIGHTNING TITE LEFT PISTOL,PA DBP,Pass,Complete
88e2f1b1450094e1f08104d48ac495749f72303848b068e9afcb306476a52f80.png,B KINGS SPLIT LEFT PISTOL,,Run,Rush
48b957d4b2ff7aebbeaf25b52d146518bde3b370d502c1c30003af8d680af1f5.png,B KINGS SPLIT LEFT PISTOL,DBP,Pass,Incomplete
08885834b16ce59d94c26c4ce8358eaf85e71619f06d8984f51174c3a36d2818.png,LIGHTNING TITE RIGHT GUN WEAK AX,SUCKER,Pass,Sack
dd250f8f09daa18843b8f7ac4771f125294c404fc84fdf695f0ff4a82cb2d5ac.png,LIGHTNING TITE RIGHT PISTOL BANG,DBP,Pass,Incomplete
8f889b8a927f22465ef974df46ebf9608fefc6bdd12967948ab9e8b20519d69c.png,B KINGS SPLIT LEFT PISTOL,,Run,Rush
55ffa53abf49bcc3fce4c201e51e91744aa378d6c02ac069404a3ba8758cd076.png,B KINGS SPLIT LEFT GUN WEAK,DBP,Pass,Complete
055853396443f7924f4199c6e0ec56a76839d49f3c4630e8f87ac9df1273fba4.png,LIGHTNING TITE LEFT PISTOL,,Run,Rush
1c68ab4415833dfa558a2bbb17bacf6553df3e4425dceaeb0dd844db51080a5d.png,LIGHTNING TITE LEFT PISTOL,NAKED BOOTLEG,Pass,Complete
663a719446c4e30b026eecf6567927ac65594f637f1b4f369b8ca6f70ea67cc0.png,TWINS SPLIT RIGHT PISTOL FB STRONG,,Run,Rush
fedc181c74f00a14f6d48f08ac2a9f8a7df9515d2655c3d7c3f7bb1784d2a75e.png,KINGS RIGHT GUN WEAK,DBP,Pass,Incomplete
1600fc89b8d06f7da1f4e14f229d4e60370dc502b79b166fb807896931488ff6.png,QUEENS RIGHT WING PISTOL,,Run,Rush
737d362ada65d57ccb8f9167d5c893f2d52a48991571e40ab0869f35b37f6fed.png,QUEENS RIGHT WING PISTOL,,Run,Rush
8b0e4c0514d3f32177625e4945b841b3ea601c61b1d27c7d81cdbbd06b327ac5.png,QUEENS LEFT WING PISTOL,,Run,Rush
c05e0f01d6b13e670c1cae159af6d416d21237a3068c3fefc0bc38934a40eeef.png,QUEENS LEFT GUN STRONG ZOOM,3 STEP,Pass,Incomplete
db140843227909f15f73e5e9a00ed53190bd004702241b96a95d6c273191e444.png,KNEEL,,Run,Rush
